timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777584780.580128,0.5m,0,-139,33,676
1777584780.633704,0.5m,0,-140,34,679
1777584780.6897411,0.5m,0,-138,32,676
1777584780.746529,0.5m,0,-139,32,677
1777584780.7983942,0.5m,0,-138,32,675
1777584780.851271,0.5m,0,-137,32,675
1777584780.9077241,0.5m,0,-138,32,675
1777584780.9576378,0.5m,0,-138,32,674
1777584781.0124118,0.5m,0,-139,32,676
1777584781.065533,0.5m,0,-138,32,674
1777584781.1191711,0.5m,0,-136,32,674
1777584781.175822,0.5m,0,-138,32,672
1777584781.224563,0.5m,0,-137,32,675
1777584781.278879,0.5m,0,-137,32,675
1777584781.33247,0.5m,0,-136,32,674
1777584781.386123,0.5m,0,-138,32,672
1777584781.4425962,0.5m,0,-135,32,672
1777584781.491115,0.5m,0,-137,32,672
1777584781.545863,0.5m,0,-136,32,674
1777584781.604835,0.5m,0,-136,32,677
1777584781.655715,0.5m,0,-137,32,673
1777584781.713494,0.5m,0,-139,32,673
1777584781.764597,0.5m,0,-137,32,672
1777584781.818253,0.5m,0,-138,32,675
1777584781.872355,0.5m,0,-139,32,673
1777584781.926759,0.5m,0,-138,32,676
1777584781.978428,0.5m,0,-138,32,673
1777584782.035033,0.5m,0,-138,32,674
1777584782.0896692,0.5m,0,-137,32,674
1777584782.144,0.5m,0,-138,32,675
1777584782.195932,0.5m,0,-136,33,673
1777584782.250228,0.5m,0,-138,32,675
1777584782.30556,0.5m,0,-135,32,676
1777584782.357902,0.5m,0,-135,33,674
1777584782.413704,0.5m,0,-138,33,675
1777584782.464208,0.5m,0,-137,33,677
1777584782.516848,0.5m,0,-137,33,674
1777584782.574667,0.5m,0,-136,33,676
1777584782.6248288,0.5m,0,-137,33,676
1777584782.6782248,0.5m,0,-138,34,674
1777584782.732849,0.5m,0,-136,33,673
1777584782.78512,0.5m,0,-139,33,677
1777584782.84207,0.5m,0,-136,34,677
1777584782.890374,0.5m,0,-138,34,675
1777584782.946177,0.5m,0,-137,33,675
1777584783.001867,0.5m,0,-138,33,675
1777584783.057136,0.5m,0,-139,33,676
1777584783.11158,0.5m,0,-137,34,679
1777584783.157732,0.5m,0,-138,34,681
1777584783.217126,0.5m,0,-137,34,683
1777584783.269973,0.5m,0,-136,34,682
1777584783.322892,0.5m,0,-135,33,677
1777584783.376968,0.5m,0,-137,34,682
1777584783.429974,0.5m,0,-137,34,681
1777584783.483176,0.5m,0,-136,33,678
1777584783.536618,0.5m,0,-137,34,679
1777584783.588802,0.5m,0,-137,33,677
1777584783.646358,0.5m,0,-136,33,677
1777584783.698427,0.5m,0,-137,33,675
1777584783.75029,0.5m,0,-136,32,676
1777584783.8055491,0.5m,0,-136,33,678
1777584783.856597,0.5m,0,-137,32,676
