timestamp,test_distance,target_id,x_mm,y_mm,z_mm
1777927998.7247941,1.5m,0,281,456,1576
1777927998.780355,1.5m,0,281,454,1572
1777927998.8334038,1.5m,0,282,456,1579
1777927998.891186,1.5m,0,281,454,1572
1777927998.940214,1.5m,0,281,455,1574
1777927998.997834,1.5m,0,281,452,1572
1777927999.048754,1.5m,0,280,454,1570
1777927999.104189,1.5m,0,284,454,1570
1777927999.159463,1.5m,0,285,458,1583
1777927999.208834,1.5m,0,286,456,1576
1777927999.263136,1.5m,0,284,451,1567
1777927999.318825,1.5m,0,285,453,1574
1777927999.3713942,1.5m,0,283,452,1572
1777927999.4300108,1.5m,0,285,454,1572
1777927999.478302,1.5m,0,285,452,1572
1777927999.532873,1.5m,0,284,451,1567
1777927999.590327,1.5m,0,284,454,1576
1777927999.6381388,1.5m,0,285,453,1574
1777927999.691935,1.5m,0,284,456,1576
1777927999.741981,1.5m,0,280,454,1570
1777927999.79854,1.5m,0,283,454,1572
1777927999.853329,1.5m,0,284,453,1567
1777927999.905605,1.5m,0,280,454,1570
1777927999.958154,1.5m,0,281,454,1572
1777928000.011062,1.5m,0,283,454,1572
1777928000.065165,1.5m,0,281,456,1576
1777928000.124904,1.5m,0,280,454,1570
1777928000.171551,1.5m,0,283,453,1574
1777928000.2259352,1.5m,0,281,458,1576
1777928000.278833,1.5m,0,282,456,1579
1777928000.33433,1.5m,0,280,453,1567
1777928000.391016,1.5m,0,281,456,1576
1777928000.4411259,1.5m,0,280,456,1570
1777928000.4953542,1.5m,0,281,457,1574
1777928000.557129,1.5m,0,281,457,1572
1777928000.603719,1.5m,0,280,456,1570
1777928000.658849,1.5m,0,281,456,1576
1777928000.71071,1.5m,0,281,457,1572
1777928000.763881,1.5m,0,281,455,1574
1777928000.822657,1.5m,0,284,456,1576
1777928000.8736231,1.5m,0,283,454,1572
1777928000.926049,1.5m,0,282,457,1581
1777928000.978424,1.5m,0,281,454,1572
1777928001.032736,1.5m,0,283,460,1583
1777928001.089972,1.5m,0,281,457,1574
1777928001.1402218,1.5m,0,281,457,1572
1777928001.1965382,1.5m,0,281,457,1574
1777928001.249501,1.5m,0,281,454,1572
1777928001.304252,1.5m,0,281,457,1572
1777928001.357437,1.5m,0,281,454,1572
1777928001.407905,1.5m,0,281,457,1574
1777928001.4633348,1.5m,0,281,454,1572
1777928001.5229492,1.5m,0,280,453,1567
1777928001.571231,1.5m,0,280,453,1567
1777928001.62181,1.5m,0,280,454,1570
1777928001.678494,1.5m,0,281,454,1572
1777928001.729941,1.5m,0,281,456,1576
1777928001.788783,1.5m,0,279,454,1563
1777928001.839692,1.5m,0,281,457,1574
1777928001.8945029,1.5m,0,281,457,1574
1777928001.95046,1.5m,0,279,452,1563
1777928002.0011818,1.5m,0,281,457,1574
1777928002.059435,1.5m,0,280,456,1570
1777928002.1144161,1.5m,0,279,455,1565
1777928002.1645708,1.5m,0,279,455,1565
1777928002.223653,1.5m,0,281,457,1572
1777928002.270993,1.5m,0,280,456,1570
1777928002.325345,1.5m,0,280,455,1567
1777928002.379394,1.5m,0,281,454,1572
1777928002.4328902,1.5m,0,282,457,1581
1777928002.489014,1.5m,0,281,457,1574
1777928002.5377731,1.5m,0,281,457,1574
1777928002.593097,1.5m,0,281,457,1572
1777928002.653549,1.5m,0,280,455,1567
1777928002.702488,1.5m,0,280,454,1570
1777928002.763485,1.5m,0,281,457,1574
1777928002.807982,1.5m,0,281,457,1574
1777928002.862494,1.5m,0,281,457,1574
1777928002.922548,1.5m,0,281,457,1574
1777928002.97343,1.5m,0,281,458,1576
1777928003.0247612,1.5m,0,281,454,1572
1777928003.075158,1.5m,0,281,454,1572
1777928003.130047,1.5m,0,280,456,1570
1777928003.1846788,1.5m,0,281,454,1572
1777928003.237518,1.5m,0,280,452,1570
1777928003.294858,1.5m,0,282,456,1579
1777928003.343938,1.5m,0,280,455,1567
1777928003.399721,1.5m,0,281,453,1565
1777928003.454998,1.5m,0,279,455,1565
1777928003.505452,1.5m,0,280,456,1570
1777928003.558559,1.5m,0,281,457,1572
1777928003.614174,1.5m,0,281,452,1572
1777928003.6672971,1.5m,0,281,457,1572
1777928003.723613,1.5m,0,281,455,1574
1777928003.772543,1.5m,0,281,456,1576
1777928003.824393,1.5m,0,281,457,1574
1777928003.8819609,1.5m,0,281,456,1576
1777928003.93151,1.5m,0,281,458,1576
1777928003.989546,1.5m,0,281,455,1574
1777928004.037777,1.5m,0,282,459,1579
1777928004.09257,1.5m,0,281,457,1572
1777928004.148454,1.5m,0,280,456,1570
1777928004.203361,1.5m,0,281,457,1572
1777928004.261312,1.5m,0,278,457,1572
1777928004.30959,1.5m,0,278,457,1572
1777928004.365132,1.5m,0,282,456,1579
1777928004.421587,1.5m,0,278,456,1570
1777928004.4724941,1.5m,0,279,457,1574
1777928004.5274198,1.5m,0,281,457,1572
1777928004.578916,1.5m,0,278,456,1570
1777928004.63404,1.5m,0,281,458,1576
1777928004.690806,1.5m,0,279,457,1574
1777928004.7383418,1.5m,0,281,458,1576
1777928004.7928681,1.5m,0,279,458,1576
1777928004.848085,1.5m,0,280,459,1579
1777928004.903336,1.5m,0,278,457,1572
1777928004.961349,1.5m,0,281,457,1574
1777928005.012086,1.5m,0,279,458,1576
1777928005.06481,1.5m,0,282,459,1579
1777928005.1187499,1.5m,0,280,459,1579
1777928005.171798,1.5m,0,279,458,1576
1777928005.222225,1.5m,0,279,457,1574
1777928005.27817,1.5m,0,278,457,1572
1777928005.3310468,1.5m,0,278,456,1570
1777928005.389819,1.5m,0,279,458,1576
1777928005.4385972,1.5m,0,279,458,1576
1777928005.491932,1.5m,0,278,455,1567
1777928005.547214,1.5m,0,278,456,1570
1777928005.601992,1.5m,0,279,458,1576
1777928005.656637,1.5m,0,278,457,1572
1777928005.7071621,1.5m,0,278,455,1567
1777928005.763347,1.5m,0,278,457,1572
1777928005.8235562,1.5m,0,279,458,1576
1777928005.869217,1.5m,0,278,457,1572
1777928005.924884,1.5m,0,278,456,1570
1777928005.978215,1.5m,0,279,458,1576
1777928006.0379388,1.5m,0,280,459,1579
1777928006.089321,1.5m,0,280,459,1579
1777928006.1395688,1.5m,0,280,459,1579
1777928006.195586,1.5m,0,278,457,1572
1777928006.254793,1.5m,0,280,459,1581
1777928006.3041558,1.5m,0,278,455,1567
1777928006.35685,1.5m,0,280,459,1579
1777928006.4096599,1.5m,0,278,456,1570
1777928006.464077,1.5m,0,278,457,1572
1777928006.517269,1.5m,0,278,457,1572
1777928006.570029,1.5m,0,279,457,1574
1777928006.624737,1.5m,0,278,457,1572
1777928006.6775491,1.5m,0,279,457,1574
1777928006.73429,1.5m,0,279,457,1574
1777928006.7905128,1.5m,0,278,457,1572
1777928006.839707,1.5m,0,279,457,1574
1777928006.894896,1.5m,0,279,458,1576
1777928006.953644,1.5m,0,278,456,1570
1777928007.002413,1.5m,0,278,457,1572
1777928007.0551739,1.5m,0,279,458,1576
1777928007.111855,1.5m,0,278,455,1567
1777928007.1638799,1.5m,0,279,457,1574
1777928007.21837,1.5m,0,280,459,1579
1777928007.271494,1.5m,0,278,457,1572
1777928007.323384,1.5m,0,274,457,1572
1777928007.377716,1.5m,0,277,457,1574
1777928007.430496,1.5m,0,276,457,1572
1777928007.487639,1.5m,0,276,457,1572
1777928007.536161,1.5m,0,275,457,1574
1777928007.5952482,1.5m,0,274,457,1572
1777928007.646073,1.5m,0,277,457,1574
1777928007.701199,1.5m,0,279,458,1576
1777928007.75765,1.5m,0,274,457,1572
1777928007.805551,1.5m,0,277,457,1574
1777928007.863471,1.5m,0,278,460,1583
1777928007.920373,1.5m,0,276,457,1572
1777928007.968346,1.5m,0,277,457,1574
1777928008.023548,1.5m,0,276,457,1572
1777928008.0765948,1.5m,0,279,458,1576
1777928008.1287181,1.5m,0,280,459,1581
1777928008.1855948,1.5m,0,280,459,1581
1777928008.2368152,1.5m,0,278,457,1572
1777928008.295357,1.5m,0,280,459,1579
1777928008.3413088,1.5m,0,279,458,1576
1777928008.39528,1.5m,0,278,456,1570
1777928008.4539719,1.5m,0,278,457,1572
1777928008.503743,1.5m,0,278,457,1572
1777928008.558037,1.5m,0,278,457,1572
1777928008.612604,1.5m,0,281,457,1572
1777928008.668239,1.5m,0,280,456,1570
1777928008.7234051,1.5m,0,279,458,1576
1777928008.775559,1.5m,0,281,457,1574
1777928008.824255,1.5m,0,278,456,1570
1777928008.8847558,1.5m,0,281,457,1574
1777928008.935669,1.5m,0,278,456,1570
1777928008.991035,1.5m,0,278,457,1572
1777928009.0428421,1.5m,0,279,457,1574
1777928009.09707,1.5m,0,278,456,1570
1777928009.151893,1.5m,0,279,458,1576
1777928009.204052,1.5m,0,278,456,1570
1777928009.257643,1.5m,0,279,457,1574
1777928009.3109288,1.5m,0,278,455,1567
1777928009.3647518,1.5m,0,278,457,1572
1777928009.421576,1.5m,0,278,455,1567
1777928009.470224,1.5m,0,278,455,1567
1777928009.528634,1.5m,0,279,457,1574
1777928009.5781918,1.5m,0,278,455,1567
1777928009.6332319,1.5m,0,279,458,1576
1777928009.690568,1.5m,0,279,459,1574
1777928009.73921,1.5m,0,278,457,1572
1777928009.793211,1.5m,0,278,456,1570
1777928009.853097,1.5m,0,279,457,1574
1777928009.902436,1.5m,0,278,457,1572
1777928009.954124,1.5m,0,280,459,1581
1777928010.0116491,1.5m,0,278,457,1572
1777928010.068426,1.5m,0,280,459,1581
1777928010.1299992,1.5m,0,278,455,1567
1777928010.176041,1.5m,0,279,457,1574
1777928010.2307909,1.5m,0,279,457,1574
1777928010.2841358,1.5m,0,279,458,1576
1777928010.337165,1.5m,0,279,458,1576
1777928010.389399,1.5m,0,279,458,1576
1777928010.443349,1.5m,0,279,457,1574
1777928010.4967759,1.5m,0,279,458,1576
1777928010.554434,1.5m,0,279,458,1576
1777928010.6048388,1.5m,0,280,459,1579
1777928010.6553721,1.5m,0,279,458,1576
1777928010.710398,1.5m,0,278,455,1567
1777928010.765104,1.5m,0,280,459,1579
1777928010.823093,1.5m,0,281,457,1574
1777928010.8708212,1.5m,0,278,457,1572
